spec_id,source_file,score_label,score_column,model_family,rule,q,gate_type,threshold,z_threshold,one_way_cost_bps,split,months,net_annualized_return,net_annualized_volatility,net_sharpe,gross_annualized_return,gross_annualized_volatility,gross_sharpe,max_drawdown,average_drawdown,average_monthly_turnover,average_gross_exposure,average_net_exposure,exposure_normalized_annualized_return,exposure_normalized_sharpe,average_n_long,average_n_short,min_n_long,min_n_short,annualized_alpha,beta,alpha_tstat,alpha_beta_months,mean_rank_ic,rank_ic_tstat,rank_ic_hit_rate,rank_ic_months
dl_xgb__mlp_score__long_short_130_30__qna__zscore__thrna__z0.5__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short_130_30,,zscore,,0.5,25.0,validation,60,0.09391070043517247,0.14898512988521237,0.6303360644617839,0.12692812285946609,0.14896890462187506,0.8520444127695328,-0.2079549653928091,-0.031285117331922754,0.9989102802430998,1.5999999999999994,1.0,0.06047340695555303,0.6494436807447358,1815.3333333333333,1452.9666666666667,1350,1154,-0.04288888897192797,1.1563341536743017,-1.475026477929874,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short_130_30__qna__zscore__thrna__z0.75__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short_130_30,,zscore,,0.75,25.0,test,107,0.12866672983205918,0.16810835421448161,0.7653797482777048,0.17245728182330877,0.1683862709859169,1.02417661970632,-0.320687578729147,-0.03447652992961124,1.2839675242232136,1.5999999999999996,1.0,0.08240089189521194,0.7842645753591089,989.4392523364486,1327.1121495327102,363,727,-0.004190818194425983,0.9268864141344246,-0.1381390128209602,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short_130_30__qna__zscore__thrna__z0.75__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short_130_30,,zscore,,0.75,25.0,validation,60,0.09573887553782612,0.1527628763785511,0.6267155856674382,0.13341364344843543,0.15287923633574407,0.8726734031784441,-0.20665445871124244,-0.031229230743736493,1.136559487589022,1.5999999999999994,1.0,0.061714051770997314,0.6463774784451478,1106.5166666666667,1184.5166666666667,701,964,-0.04304958216643883,1.1754685060179304,-1.3875157070524682,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short_130_30__qna__zscore__thrna__z1__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short_130_30,,zscore,,1.0,25.0,test,107,0.15215169571983878,0.1722042849917228,0.8835534825811804,0.20088170504347302,0.17247579219966577,1.1646950710098682,-0.30815586620797675,-0.03397630343366571,1.3996631955051018,1.5999999999999999,1.0,0.09660677802427364,0.8976016180216856,477.0093457943925,1014.6542056074767,9,505,0.014216792979450615,0.9466911427883562,0.4538347849392002,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short_130_30__qna__zscore__thrna__z1__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short_130_30,,zscore,,1.0,25.0,validation,60,0.08688032946989632,0.154633663519199,0.5618461562162332,0.1312365199334582,0.15449866512394594,0.84943465257887,-0.21126937305445048,-0.033836074149629095,1.3429051947144086,1.5999999999999994,1.0,0.05639724026527482,0.583544244964721,643.35,960.95,258,786,-0.04953579992762816,1.1641356213536462,-1.4468926691905455,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.1__absolute__thr0.005__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,absolute,0.005,,25.0,test,107,0.12459809090627627,0.22725308126793686,0.5482789945513307,0.17589835135127752,0.22663985136227277,0.7761139547789085,-0.5912561144162605,-0.12460616007239836,1.495963916578095,2.0,7.842733471997948e-19,0.06783697217571394,0.5970169627379662,812.6168224299065,811.6168224299065,709,708,0.1852945135886145,-0.2688317435436302,2.372475201629255,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.1__absolute__thr0.005__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,absolute,0.005,,25.0,validation,60,0.10176129965097824,0.13869498613571254,0.733705683862322,0.15151407709631748,0.13851969150491156,1.0938089411709755,-0.1925531779638069,-0.05276250381849178,1.4849521858519275,2.0,2.1973164029039556e-18,0.05227139743321785,0.7537604478660889,676.0333333333333,675.0333333333333,651,650,0.09440736040965245,0.10018624457356197,1.4471521059247832,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.1__absolute__thr0.01__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,absolute,0.01,,25.0,test,107,0.12449439716094779,0.22726943904983635,0.5477832729355585,0.17578759491653795,0.22665552241399733,0.7755716386007722,-0.5915920457516997,-0.12475799018878218,1.4958788088626298,2.0,5.248754442499919e-19,0.06778846730628296,0.5965471432471666,812.6168224299065,811.5514018691589,709,708,0.1852248420877576,-0.26896305626217587,2.3714469681521555,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.1__absolute__thr0.01__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,absolute,0.01,,25.0,validation,60,0.10176129965097824,0.13869498613571254,0.733705683862322,0.15151407709631748,0.13851969150491156,1.0938089411709755,-0.1925531779638069,-0.05276250381849178,1.4849521858519275,2.0,2.1973164029039556e-18,0.05227139743321785,0.7537604478660889,676.0333333333333,675.0333333333333,651,650,0.09440736040965245,0.10018624457356197,1.4471521059247832,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.1__absolute__thr0.02__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,absolute,0.02,,25.0,test,107,0.12170239583773146,0.22779442266306751,0.5342641598286294,0.17291947520604745,0.22714076905535427,0.7612877068489053,-0.6009281688398236,-0.12884750369582357,1.4966895657560322,2.0,1.2382196773619498e-18,0.06648719986136475,0.5837473901607019,812.1401869158879,809.1028037383178,661,479,0.18338400405359645,-0.27261563313593656,2.3433946336779425,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.1__absolute__thr0.02__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,absolute,0.02,,25.0,validation,60,0.1004500002013855,0.13864998557399247,0.724486192952245,0.1504968141101779,0.13849490326395608,1.0866595850343135,-0.19685045676179036,-0.05472516449580612,1.495257242793753,2.0,5.204170427930421e-19,0.05164071449444774,0.7449076071758978,668.8166666666667,675.0333333333333,475,650,0.09292546917640884,0.10239250646151653,1.4251318226445422,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.1__absolute__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,absolute,0.0,,25.0,test,107,0.12459809090627627,0.22725308126793686,0.5482789945513307,0.17589835135127752,0.22663985136227277,0.7761139547789085,-0.5912561144162605,-0.12460616007239836,1.495963916578095,2.0,7.842733471997948e-19,0.06783697217571394,0.5970169627379662,812.6168224299065,811.6168224299065,709,708,0.1852945135886145,-0.2688317435436302,2.372475201629255,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.1__absolute__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,absolute,0.0,,25.0,validation,60,0.10176129965097824,0.13869498613571254,0.733705683862322,0.15151407709631748,0.13851969150491156,1.0938089411709755,-0.1925531779638069,-0.05276250381849178,1.4849521858519275,2.0,2.1973164029039556e-18,0.05227139743321785,0.7537604478660889,676.0333333333333,675.0333333333333,651,650,0.09440736040965245,0.10018624457356197,1.4471521059247832,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.1__none__thrna__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,none,,,25.0,test,107,0.12459809090627627,0.22725308126793686,0.5482789945513307,0.17589835135127752,0.22663985136227277,0.7761139547789085,-0.5912561144162605,-0.12460616007239836,1.495963916578095,2.0,7.842733471997948e-19,0.06783697217571394,0.5970169627379662,812.6168224299065,811.6168224299065,709,708,0.1852945135886145,-0.2688317435436302,2.372475201629255,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.1__none__thrna__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,none,,,25.0,validation,60,0.10176129965097824,0.13869498613571254,0.733705683862322,0.15151407709631748,0.13851969150491156,1.0938089411709755,-0.1925531779638069,-0.05276250381849178,1.4849521858519275,2.0,2.1973164029039556e-18,0.05227139743321785,0.7537604478660889,676.0333333333333,675.0333333333333,651,650,0.09440736040965245,0.10018624457356197,1.4471521059247832,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.1__sign__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,sign,0.0,,25.0,test,107,0.12459809090627627,0.22725308126793686,0.5482789945513307,0.17589835135127752,0.22663985136227277,0.7761139547789085,-0.5912561144162605,-0.12460616007239836,1.495963916578095,2.0,7.842733471997948e-19,0.06783697217571394,0.5970169627379662,812.6168224299065,811.6168224299065,709,708,0.1852945135886145,-0.2688317435436302,2.372475201629255,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.1__sign__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.1,sign,0.0,,25.0,validation,60,0.10176129965097824,0.13869498613571254,0.733705683862322,0.15151407709631748,0.13851969150491156,1.0938089411709755,-0.1925531779638069,-0.05276250381849178,1.4849521858519275,2.0,2.1973164029039556e-18,0.05227139743321785,0.7537604478660889,676.0333333333333,675.0333333333333,651,650,0.09440736040965245,0.10018624457356197,1.4471521059247832,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.2__absolute__thr0.005__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,absolute,0.005,,25.0,test,107,0.06585280905708935,0.2066074234207247,0.31873399303271926,0.10575096493720215,0.20613189116866956,0.5130257348227127,-0.5570995355144377,-0.13122849556012972,1.227682507262496,2.0,1.4003433667055767e-18,0.038231654316287056,0.3700898417230062,1624.7570093457944,1616.4953271028037,1417,968,0.14450817560102586,-0.3875520854692722,2.0912369589669395,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.2__absolute__thr0.005__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,absolute,0.005,,25.0,validation,60,0.06868853219229076,0.11283879470444043,0.6087315304298242,0.1081220849239517,0.1126614022982152,0.959708318184715,-0.19504972537520004,-0.05361061959881056,1.215111268111906,2.0,-7.170190367370803e-18,0.035443256388413724,0.6282104746200193,1350.0,1347.8666666666666,1232,1262,0.06425217439451389,0.06945334883348496,1.2093962984128048,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.2__absolute__thr0.01__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,absolute,0.01,,25.0,test,107,0.06405496393574106,0.20702530592749432,0.3094064450177641,0.10407110981022538,0.2064938775606857,0.5039912613372293,-0.5640900745999765,-0.13380016849067186,1.2327333574772052,2.0,1.9191391726051826e-18,0.0373756754194039,0.36107349535803934,1624.7570093457944,1604.177570093458,1417,741,0.14307831056981765,-0.3887568104706911,2.0665733142530205,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.2__absolute__thr0.01__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,absolute,0.01,,25.0,validation,60,0.07058849046705284,0.11396328904826449,0.6193967465887895,0.11070846434158632,0.11379777817604313,0.9728525997258252,-0.19131907395744763,-0.05238176160942056,1.2339725611259589,2.0,-1.0292692624129056e-17,0.03639652516051295,0.6387412203433106,1338.2,1328.6833333333334,954,1105,0.06644020653515266,0.0671980727922864,1.2379742877212856,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.2__absolute__thr0.02__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,absolute,0.02,,25.0,test,107,0.0664184338777456,0.20936644558989959,0.317235332006562,0.10860975235425574,0.20867424903948686,0.5204751082329464,-0.5789210279095628,-0.1389318899986897,1.2949876737291455,2.0,-4.638764061344523e-18,0.03864066276852518,0.36911991947566697,1581.6915887850466,1519.2429906542056,661,479,0.14654376744554495,-0.39396209762309686,2.0933600951988396,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.2__absolute__thr0.02__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,absolute,0.02,,25.0,validation,60,0.06844524334375546,0.12091098161505597,0.566079626759333,0.11307624954196505,0.12055783116001167,0.9379419690445773,-0.21245825684970343,-0.06356703068871619,1.371841668434469,2.0,-1.116005436211746e-17,0.035569156356145104,0.5883527845202109,1242.6666666666667,1170.9333333333334,475,814,0.06493671258787864,0.06965979851218501,1.1403097696883624,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.2__absolute__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,absolute,0.0,,25.0,test,107,0.06710539537614046,0.20647429508937057,0.3250060514656049,0.10699787165351071,0.2060240400179583,0.5193465366671973,-0.5536363781294652,-0.1296839401431844,1.226393151388413,2.0,4.276012306438158e-19,0.038836363385610584,0.37618593993795313,1624.7570093457944,1621.7102803738317,1417,1277,0.14556776570813845,-0.38692164173386034,2.107736833352381,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.2__absolute__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,absolute,0.0,,25.0,validation,60,0.06816522890860921,0.11269779698538725,0.6048497018752526,0.10757076103008423,0.11252047056505675,0.9560105862505195,-0.19630549354064097,-0.05415932377543249,1.2147998664294521,2.0,-4.5102810375396986e-18,0.03518522060954887,0.6244171856191847,1351.5166666666667,1350.5166666666667,1302,1301,0.06375495384610048,0.069370013526971,1.2015389851476346,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.2__none__thrna__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,none,,,25.0,test,107,0.06782467846827922,0.20640982154420112,0.3285923022502835,0.10775121760702921,0.20597364049939487,0.5231311023380478,-0.5509464364532569,-0.1285570732408152,1.2267831408379017,2.0,8.166980850685201e-19,0.03918418068846119,0.3796736065688637,1624.7570093457944,1623.7570093457944,1417,1416,0.14608695276636652,-0.385955364289088,2.1154874738291505,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.2__none__thrna__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,none,,,25.0,validation,60,0.06816522890860921,0.11269779698538725,0.6048497018752526,0.10757076103008423,0.11252047056505675,0.9560105862505195,-0.19630549354064097,-0.05415932377543249,1.2147998664294521,2.0,-4.5102810375396986e-18,0.03518522060954887,0.6244171856191847,1351.5166666666667,1350.5166666666667,1302,1301,0.06375495384610048,0.069370013526971,1.2015389851476346,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__q0.2__sign__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,sign,0.0,,25.0,test,107,0.06710539537614046,0.20647429508937057,0.3250060514656049,0.10699787165351071,0.2060240400179583,0.5193465366671973,-0.5536363781294652,-0.1296839401431844,1.226393151388413,2.0,4.276012306438158e-19,0.038836363385610584,0.37618593993795313,1624.7570093457944,1621.7102803738317,1417,1277,0.14556776570813845,-0.38692164173386034,2.107736833352381,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__q0.2__sign__thr0__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,0.2,sign,0.0,,25.0,validation,60,0.06816522890860921,0.11269779698538725,0.6048497018752526,0.10757076103008423,0.11252047056505675,0.9560105862505195,-0.19630549354064097,-0.05415932377543249,1.2147998664294521,2.0,-4.5102810375396986e-18,0.03518522060954887,0.6244171856191847,1351.5166666666667,1350.5166666666667,1302,1301,0.06375495384610048,0.069370013526971,1.2015389851476346,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__qna__zscore__thrna__z0.25__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,,zscore,,0.25,25.0,test,107,0.04113953161288131,0.18702221292605734,0.21997136580319782,0.07153272977800484,0.18679003445020909,0.3829579559131816,-0.5312334995293836,-0.13068591253988446,0.9606559883355962,2.0,1.561453782990806e-17,0.02503433984725567,0.2677151495063686,4196.77570093458,2091.2056074766356,2364,1520,0.11920183039108556,-0.40277743669231825,1.9344332305268002,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__qna__zscore__thrna__z0.25__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,,zscore,,0.25,25.0,validation,60,0.04906032559129159,0.0977976400278881,0.5016514261213407,0.083558666357743,0.09733554716714182,0.8584599233233717,-0.21922329380228678,-0.07345099394836008,1.0824722735797465,2.0,-1.494753395133349e-17,0.02546511895345005,0.5207716453318993,3129.7833333333333,1800.2333333333333,1957,1503,0.05906874976227783,-0.05121625629674006,1.2819014769815464,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__qna__zscore__thrna__z0.5__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,,zscore,,0.5,25.0,test,107,0.04929660571717487,0.19873186802836545,0.2480558664609274,0.09214244272039918,0.19862683064582684,0.4638972611142305,-0.5470931470023185,-0.13651490028182448,1.3383263583197582,2.0,2.518490186647403e-18,0.029641361622756435,0.29830506719260197,2176.214953271028,1685.6635514018692,827,1132,0.1251745729149668,-0.3753720341031441,1.8844593971821852,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__qna__zscore__thrna__z0.5__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,,zscore,,0.5,25.0,validation,60,0.06303908982739026,0.10924516992512716,0.5770423522668788,0.10209647969749303,0.10898606345631674,0.9367847269611205,-0.19731762393746133,-0.054444120453577806,1.2092341702106608,2.0,-2.8912057932946783e-19,0.03259312665561098,0.5966968915504306,1815.3333333333333,1452.9666666666667,1350,1154,0.06051640348715709,0.053463953082807894,1.175416774467448,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__qna__zscore__thrna__z0.75__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,,zscore,,0.75,25.0,test,107,0.08096693366283692,0.20929553380739288,0.3868545696600858,0.13111173183677405,0.20896322123473163,0.6274392740600712,-0.563055310135236,-0.13956342801727478,1.5190502985656487,2.0,-6.424151190241213e-18,0.04563393992323461,0.43607179850507344,989.4392523364486,1327.1121495327102,363,727,0.14370858469052133,-0.28651180195069703,2.0098364887646825,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__qna__zscore__thrna__z0.75__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,,zscore,,0.75,25.0,validation,60,0.07009443571972973,0.11980035975236135,0.5850936997570086,0.11381808904961788,0.11960125277166739,0.9516462947667427,-0.204163234490774,-0.05821965882787024,1.3431352742611145,2.0,8.500145032286355e-18,0.0363324537397971,0.6065499939215493,1106.5166666666667,1184.5166666666667,701,964,0.06710996302656055,0.0635249140731391,1.1889808620124154,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__mlp_score__long_short__qna__zscore__thrna__z1__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,,zscore,,1.0,25.0,test,107,0.11547384685947226,0.22305242144808354,0.5176982438020711,0.17216490075042667,0.2227161481119832,0.7730238790941238,-0.5965732356556688,-0.14457749883159007,1.664805526389079,2.0,-7.392840234069383e-18,0.06307724403638137,0.565582239608754,477.0093457943925,1014.6542056074767,9,505,0.1766647851007751,-0.2747777765844343,2.3079891351348087,107,0.09571374348361604,7.734405707773628,0.7850467289719626,107
dl_xgb__mlp_score__long_short__qna__zscore__thrna__z1__cost25,dl_xgb_predictions.parquet,dl_xgb__mlp_score,prediction_mlp_score,MLP,long_short,,zscore,,1.0,25.0,validation,60,0.06948159726901615,0.12941075290705545,0.536907449405837,0.11970934339117889,0.12937279933998083,0.9253053501346354,-0.20189894348846282,-0.05675082096064801,1.5401012266706673,2.0,-3.0068540250264657e-18,0.036356204788032365,0.5618730124249239,643.35,960.95,258,786,0.06762040528152607,0.06460592633967112,1.108811158408267,60,0.07356422897767818,6.343087478421239,0.85,60
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0.005__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__temporal_classifier_score,prediction_temporal_classifier_score,TTT,gross_normalized_long_short,0.1,absolute,0.005,,25.0,test,107,0.09149467705980663,0.12632184168955457,0.7242981564871551,0.1090581583225172,0.12622144932077495,0.8640223900880781,-0.347093681522871,-0.06510742562233358,0.5355336598641434,1.0,3.283004709208443e-19,0.09149467705980663,0.7242981564871551,812.6168224299065,811.6168224299065,709,708,0.12118756583504052,-0.16747305271532464,2.8040134956118026,107,0.10174041316192547,8.652338097732015,0.8037383177570093,107
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0.005__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__temporal_classifier_score,prediction_temporal_classifier_score,TTT,gross_normalized_long_short,0.1,absolute,0.005,,25.0,validation,60,0.08229583385748684,0.07651048250249812,1.0756151466539219,0.10003582314406478,0.07646946485461832,1.3081799818300048,-0.09784438860981326,-0.01620795787359345,0.5456723956698748,1.0,-4.625929269271486e-19,0.08229583385748684,1.0756151466539219,676.0333333333333,675.0333333333333,651,650,0.08454070058230134,-0.018506059156496016,2.3416601575480556,60,0.0885191345089955,6.87692732325408,0.8833333333333333,60
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,dl_xgb_predictions.parquet,dl_xgb__temporal_classifier_score,prediction_temporal_classifier_score,TTT,gross_normalized_long_short,0.1,absolute,0.01,,25.0,test,107,0.09120175306008838,0.12622611868514283,0.7225267956434683,0.10880519568205615,0.12613368262408833,0.8626180843884845,-0.347093681522871,-0.06510742562233358,0.5369098061463471,1.0,-6.079638350386006e-20,0.09120175306008838,0.7225267956434683,810.7196261682243,811.6168224299065,709,708,0.120963648188809,-0.167856649684301,2.8013341282439352,107,0.10174041316192547,8.652338097732015,0.8037383177570093,107
