spec_id,split,model_family,score_label,rule,q,gate_type,threshold,overlay_method,method_label,base_annualized_return,overlay_annualized_return,delta_annualized_return,base_annualized_volatility,overlay_annualized_volatility,delta_annualized_volatility,base_sharpe,overlay_sharpe,delta_sharpe,base_average_drawdown,overlay_average_drawdown,delta_average_drawdown,base_max_drawdown,overlay_max_drawdown,delta_max_drawdown,overlay_average_lambda,overlay_average_turnover
temporal_tabular_backtest__small_mlp_branch_er_train__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,gross_normalized_long_short,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15138707203353086,0.14626432182025795,-0.005122750213272909,0.16386094325914471,0.13258414034756524,-0.03127680291157947,0.9238752629057766,1.1031811303888273,0.17930586748305066,-0.08321485691724473,-0.06282273791360661,0.020392119003638118,-0.4405008807120271,-0.2730962717837926,0.1674046089282345,0.8452556879765817,0.6175250184647857
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.22260096559641385,0.17949655199693826,-0.04310441359947559,0.19573935219251876,0.1535118755831942,-0.04222747660932455,1.1372315433918236,1.169268184073889,0.032036640682065354,-0.03801779044680605,-0.033688941985825574,0.004328848460980479,-0.37473524314176676,-0.23580212852477866,0.1389331146169881,0.8934579439252336,1.0991806874363743
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.22260096559641385,0.16957881910710082,-0.05302214648931303,0.19573935219251876,0.14652610398816568,-0.04921324820435308,1.1372315433918236,1.1573283837588217,0.020096840366998103,-0.03801779044680605,-0.03988220013253507,-0.0018644096857290196,-0.37473524314176676,-0.21712578067864052,0.15760946246312624,0.8496411185284753,1.0566755689586318
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.27210705058339113,0.23203444419500463,-0.0400726063883865,0.20283863439598498,0.16639784233851188,-0.03644079205747311,1.3414951811013438,1.3944558471074688,0.052960666006125034,-0.03484200968691736,-0.032751411084309595,0.0020905986026077683,-0.3775705052642808,-0.2654611406324404,0.1121093646318404,0.9186915887850469,1.1145877775208877
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.27210705058339113,0.21109199154064617,-0.06101505904274496,0.20283863439598498,0.15377394244401643,-0.04906469195196855,1.3414951811013438,1.3727422747029925,0.03124709360164868,-0.03484200968691736,-0.03736239254613476,-0.0025203828592173932,-0.3775705052642808,-0.20599142651906333,0.1715790787452175,0.8612314622252212,1.0742285981560356
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.2,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.2311706471406818,0.19199123011050423,-0.03917941703017758,0.1929655082606821,0.15212746322358095,-0.040838045037101145,1.197989470887136,1.2620418827883544,0.06405241190121846,-0.03694682817773064,-0.0345000791460698,0.0024467490316608387,-0.3838435375159227,-0.26788167830168386,0.11596185921423885,0.9107476635514018,0.916081401099067
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.2311706471406818,0.18915438226123427,-0.04201626487944754,0.1929655082606821,0.14196083680225444,-0.05100467145842766,1.197989470887136,1.3324405978581155,0.1344511269709796,-0.03694682817773064,-0.03588074893724875,0.001066079240481889,-0.3838435375159227,-0.2085315836152244,0.17531195390069831,0.8633362974608288,0.8770528143159181
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.2__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.2,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.2811620483482309,0.2441145700178915,-0.03704747833033939,0.19942095446554128,0.16114300361948666,-0.03827795084605462,1.409892200655443,1.5148940042989945,0.10500180364355138,-0.03357335501290043,-0.031360957386962235,0.002212397625938195,-0.3860674830422728,-0.2685886805835662,0.11747880245870657,0.9224299065420561,0.9337544746537294
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.2__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.2,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.2811620483482309,0.2246317433477285,-0.05653030500050238,0.19942095446554128,0.14821406089042638,-0.051206893575114903,1.409892200655443,1.5155899649345494,0.10569776427910638,-0.03357335501290043,-0.0334952698973409,7.808511555953274e-05,-0.3860674830422728,-0.2063784374128248,0.17968904562944799,0.8660420304160498,0.9062639978661473
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.2__absolute__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.2,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.2028408177471268,0.1680020810030305,-0.03483873674409632,0.18598427656916475,0.1454384243420898,-0.040545852227074936,1.090634227198735,1.155142334379724,0.06450810718098898,-0.03453668755951745,-0.032704094664032506,0.001832592895484944,-0.362150171684528,-0.24644183668149233,0.11570833500303568,0.9084112149532709,0.8906864040190868
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.2__absolute__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.2,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.2028408177471268,0.15784057740946933,-0.04500024033765748,0.18598427656916475,0.13224208565726514,-0.05374219091189961,1.090634227198735,1.1935729584494637,0.10293873125072861,-0.03453668755951745,-0.03496867156604477,-0.00043198400652732366,-0.362150171684528,-0.2014892162990517,0.1606609553854763,0.8370981550985234,0.8502748883073863
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.2__sign__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.2,sign,0.0,dd_speed_phase_control,DD speed/phase,0.2028408177471268,0.1680020810030305,-0.03483873674409632,0.18598427656916475,0.1454384243420898,-0.040545852227074936,1.090634227198735,1.155142334379724,0.06450810718098898,-0.03453668755951745,-0.032704094664032506,0.001832592895484944,-0.362150171684528,-0.24644183668149233,0.11570833500303568,0.9084112149532709,0.8906864040190868
temporal_tabular_backtest__small_mlp_branch_er_train__long_short_130_30__q0.2__sign__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short_130_30,0.2,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.2028408177471268,0.15784057740946933,-0.04500024033765748,0.18598427656916475,0.13224208565726514,-0.05374219091189961,1.090634227198735,1.1935729584494637,0.10293873125072861,-0.03453668755951745,-0.03496867156604477,-0.00043198400652732366,-0.362150171684528,-0.2014892162990517,0.1606609553854763,0.8370981550985234,0.8502748883073863
temporal_tabular_backtest__small_mlp_branch_er_train__long_short__q0.2__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short,0.2,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.28355423574382055,0.3127268388118598,0.02917260306803926,0.32781087099276784,0.2779161661235104,-0.049894704869257456,0.864993387452597,1.1252560193741266,0.26026263192152954,-0.16278603755040552,-0.11465888348220814,0.048127154068197384,-0.7182866177628421,-0.5150067538583918,0.2032798639044503,0.8822429906542056,1.2782748497707703
temporal_tabular_backtest__small_mlp_branch_er_train__long_short__q0.2__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_er_train,long_short,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.28355423574382055,0.30146500107719354,0.01791076533337299,0.32781087099276784,0.26758036787566425,-0.060230503117103595,0.864993387452597,1.126633480141093,0.2616400926884961,-0.16278603755040552,-0.11812415571647485,0.044661881833930675,-0.7182866177628421,-0.4767758393773335,0.2415107783855086,0.8458477269534296,1.247440949616677
temporal_tabular_backtest__small_mlp_warmstart_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_warmstart_er_train,gross_normalized_long_short,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.5870828267565187,0.5384992802183042,-0.048583546538214506,0.22523859735485965,0.21970920025449747,-0.005529397100362182,2.60649299743054,2.4509637265737627,-0.15552927085677748,-0.019020140496570723,-0.020880585839443126,-0.0018604453428724028,-0.13192798220110924,-0.13192798220110924,0.0,0.9490654205607476,1.1319084033000575
temporal_tabular_backtest__small_mlp_warmstart_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_warmstart_er_train,gross_normalized_long_short,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.5870828267565187,0.4982731844915942,-0.0888096422649245,0.22523859735485965,0.21638714041482698,-0.00885145694003267,2.60649299743054,2.3026931431155058,-0.3037998543150344,-0.019020140496570723,-0.02138078973349257,-0.002360649236921846,-0.13192798220110924,-0.13192798220110935,-1.1102230246251565e-16,0.9056620948917476,1.103511032628251
temporal_tabular_backtest__small_mlp_warmstart_er_train__gross_normalized_long_short__q0.2__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_warmstart_er_train,gross_normalized_long_short,0.2,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.5899006332009453,0.5387636672323577,-0.05113696596858763,0.22398532053589842,0.21820129545187011,-0.00578402508402831,2.6336575619758134,2.469113055065229,-0.16454450691058442,-0.01831997689550856,-0.020191184589561782,-0.0018712076940532209,-0.13076031625724815,-0.13076031625724815,0.0,0.9476635514018692,1.0486596571830837
temporal_tabular_backtest__small_mlp_warmstart_er_train__gross_normalized_long_short__q0.2__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_warmstart_er_train,gross_normalized_long_short,0.2,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.5899006332009453,0.4979568684330393,-0.091943764767906,0.22398532053589842,0.21484051587137454,-0.009144804664523887,2.6336575619758134,2.3177977692586027,-0.31585979271721065,-0.01831997689550856,-0.020708969194004844,-0.0023889922984962828,-0.13076031625724815,-0.13076031625724793,2.220446049250313e-16,0.9039918522610246,1.0239387930223445
temporal_tabular_backtest__small_mlp_warmstart_er_train__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_warmstart_er_train,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.4758005741190372,0.4201628160935995,-0.05563775802543769,0.26249252684927,0.22579653324971963,-0.036695993599550364,1.812625219582934,1.8608027769359972,0.04817755735306317,-0.029159300265358058,-0.028385005415127576,0.0007742948502304815,-0.38406182865131355,-0.27520468899484984,0.10885713965646371,0.9425233644859813,1.4964510911713624
temporal_tabular_backtest__small_mlp_warmstart_er_train__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_warmstart_er_train,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.4758005741190372,0.3920439874944863,-0.08375658662455088,0.26249252684927,0.21275306196090715,-0.04973946488836284,1.812625219582934,1.8427184261466631,0.030093206563729158,-0.029159300265358058,-0.029542092183195978,-0.00038279191783792063,-0.38406182865131355,-0.1977036907692422,0.18635813788207134,0.8948786893342177,1.4451211615771513
temporal_tabular_backtest__small_mlp_warmstart_er_train__long_short_130_30__q0.2__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_warmstart_er_train,long_short_130_30,0.2,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.48178165753491253,0.4164563485488928,-0.06532530898601974,0.26248682161258774,0.22079728287327843,-0.041689538739309306,1.8354508412082824,1.8861479775904146,0.050697136382132246,-0.027392813773500384,-0.027251671599995978,0.00014114217350440564,-0.38459173479559994,-0.27334647505342413,0.1112452597421758,0.9420560747663551,1.2832941458931548
temporal_tabular_backtest__small_mlp_warmstart_er_train__long_short_130_30__q0.2__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__small_mlp_warmstart_er_train,long_short_130_30,0.2,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.48178165753491253,0.382197391443313,-0.09958426609159954,0.26248682161258774,0.20558841570223996,-0.05689840591034778,1.8354508412082824,1.8590414743837573,0.02359063317547494,-0.027392813773500384,-0.028807700107036507,-0.001414886333536123,-0.38459173479559994,-0.18916820246158061,0.19542353233401932,0.8820001135162598,1.2311928838305444
temporal_tabular_backtest__small_random_classifier__long_only__q0.1__none__thrna__zna__cost25,test,TTT,temporal_tabular_backtest__small_random_classifier,long_only,0.1,none,,dd_speed_phase_control,DD speed/phase,0.10793584406238743,0.08319150887123539,-0.024744335191152045,0.152164252323457,0.11604118831570222,-0.03612306400775479,0.7093377216676829,0.7169136241944039,0.007575902526720912,-0.040627451998056195,-0.05585614633546818,-0.015228694337411988,-0.2701016068260621,-0.19496787022008666,0.07513373660597544,0.875233644859813,0.4781766411175594
temporal_tabular_backtest__small_random_classifier__long_only__q0.1__none__thrna__zna__cost25,test,TTT,temporal_tabular_backtest__small_random_classifier,long_only,0.1,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.10793584406238743,0.06987669185851209,-0.038059152203875346,0.152164252323457,0.10683307515400386,-0.045331177169453146,0.7093377216676829,0.6540735793459304,-0.055264142321752585,-0.040627451998056195,-0.06397789520724313,-0.023350443209186937,-0.2701016068260621,-0.1959263329287434,0.0741752738973187,0.8098495087466183,0.4581659977215393
temporal_tabular_backtest__small_random_classifier__long_only__q0.2__none__thrna__zna__cost25,test,TTT,temporal_tabular_backtest__small_random_classifier,long_only,0.2,none,,dd_speed_phase_control,DD speed/phase,0.114390108332868,0.08882650179585827,-0.02556360653700973,0.1612166337746016,0.12156126683451501,-0.03965536694008659,0.7095428409254458,0.7307138540829822,0.021171013157536334,-0.03858024393910961,-0.049963536256480486,-0.011383292317370876,-0.2918217576232589,-0.1889673030386947,0.10285445458456421,0.875233644859813,0.3483030175828164
temporal_tabular_backtest__small_random_classifier__long_only__q0.2__none__thrna__zna__cost25,test,TTT,temporal_tabular_backtest__small_random_classifier,long_only,0.2,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.114390108332868,0.0744981121952295,-0.0398919961376385,0.1612166337746016,0.1106124718064517,-0.0506041619681499,0.7095428409254458,0.6735055367498283,-0.03603730417561757,-0.03858024393910961,-0.05993403711830952,-0.021353793179199908,-0.2918217576232589,-0.18674075420551306,0.10508100341774584,0.811713919329814,0.33783300776849295
temporal_tabular_backtest__small_random_classifier__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.14886055299498402,0.11794572454406471,-0.030914828450919307,0.15263833642207328,0.12514212726386856,-0.02749620915820472,0.9752501008878727,0.9424941634192467,-0.03275593746862593,-0.04814859395054125,-0.043779205941932665,0.004369388008608588,-0.2872375614346022,-0.21535994656868573,0.07187761486591648,0.8948598130841121,0.7758382232288158
temporal_tabular_backtest__small_random_classifier__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,TTT,temporal_tabular_backtest__small_random_classifier,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.14886055299498402,0.10938590344020427,-0.03947464955477975,0.15263833642207328,0.11924295219835249,-0.03339538422372079,0.9752501008878727,0.917336424699116,-0.057913676188756646,-0.04814859395054125,-0.04439316822808321,0.0037554257224580445,-0.2872375614346022,-0.20024961828294374,0.08698794315165848,0.8530833000046366,0.750595269632558
